gene	N_nonsilent	N_silent	N_noncoding	n_nonsilent	n_silent	n_noncoding	nnei	x	X	r_x_X	r_n_N	r_nns_Nns	r_ns_Ns	r_nnc_Nnc	r_nsnc_Nsnc
ADAMTS12	773180	207499	0	0	2	0	50	7	3560983	1.965749e-06	2.039403e-06	0	9.638601e-06	NaN	9.638601e-06
ADAMTS13	676700	206896	0	1	1	0	50	4	3386984	1.180992e-06	2.263478e-06	1.477760e-06	4.833346e-06	NaN	4.833346e-06
ADAMTS14	586250	170515	0	1	0	0	50	5	3816655	1.310048e-06	1.321414e-06	1.705757e-06	0	NaN	0
ADAMTS15	439654	139427	0	0	0	0	50	0	4365653	0	0	0	0	NaN	0
ADAMTS16	592481	163882	0	0	1	0	50	7	3550665	1.971462e-06	1.322116e-06	0	6.101951e-06	NaN	6.101951e-06
ADAMTS17	526218	151956	0	0	0	0	5	0	386858	0	0	0	0	NaN	0
ADAMTS18	593955	160599	0	0	0	0	50	7	5146404	1.360173e-06	0	0	0	NaN	0
ADAMTS19	588059	158053	0	1	1	0	50	7	4209208	1.663021e-06	2.680563e-06	1.700510e-06	6.326992e-06	NaN	6.326992e-06
ADAMTS2	592548	170247	0	0	0	0	7	1	609030	1.641955e-06	0	0	0	NaN	0
ADAMTS20	947112	235572	0	2	1	0	4	1	407092	2.456447e-06	2.536603e-06	2.111683e-06	4.244987e-06	NaN	4.244987e-06
ADAMTS3	592146	152358	0	1	0	0	31	1	2285035	4.376301e-07	1.343176e-06	1.688773e-06	0	NaN	0
ADAMTS4	386188	125558	0	1	0	0	7	1	484544	2.063796e-06	1.954094e-06	2.589412e-06	0	NaN	0
ADAMTS5	434361	132660	0	0	0	0	50	18	5753223	3.128681e-06	0	0	0	NaN	0
ADAMTS6	553621	139025	0	1	0	0	50	2	3780676	5.290059e-07	1.443739e-06	1.806290e-06	0	NaN	0
ADAMTS7	789327	246426	0	1	1	0	50	5	4261133	1.173397e-06	1.930962e-06	1.266902e-06	4.058013e-06	NaN	4.058013e-06
ADAMTS8	413926	129176	0	0	1	0	50	7	3160055	2.215151e-06	1.841275e-06	0	7.741376e-06	NaN	7.741376e-06
ADAMTS9	952070	247096	0	2	0	0	50	5	4310914	1.159847e-06	1.667826e-06	2.100686e-06	0	NaN	0
ADAMTSL1	840448	245555	0	2	1	0	50	5	4645244	1.076370e-06	2.762423e-06	2.379683e-06	4.072407e-06	NaN	4.072407e-06
ADAMTSL2	460826	126898	0	0	0	0	50	5	3286819	1.521228e-06	0	0	0	NaN	0
ADAMTSL3	822358	221234	0	1	0	0	40	4	3806940	1.050713e-06	9.582289e-07	1.216015e-06	0	NaN	0
ADAMTSL4	512416	164552	0	1	2	0	50	8	3875682	2.064153e-06	4.431524e-06	1.951539e-06	1.215421e-05	NaN	1.215421e-05
ADAMTSL5	223780	68876	0	0	0	0	50	2	2970445	6.732998e-07	0	0	0	NaN	0
ADAP1	185322	48843	0	1	0	0	50	3	3264106	9.190878e-07	4.270493e-06	5.396013e-06	0	NaN	0
ADAP2	189141	49245	0	0	0	0	50	4	2950479	1.355712e-06	0	0	0	NaN	0
ADAR	586652	164485	0	0	0	0	50	2	2455952	8.143482e-07	0	0	0	NaN	0
ADARB1	352822	104855	0	0	0	0	50	3	4895087	6.128594e-07	0	0	0	NaN	0
ADARB2	340695	112761	0	2	0	0	11	0	690770	0	4.410571e-06	5.870353e-06	0	NaN	0
ADAT1	244416	66129	0	0	0	0	50	3	3239919	9.259491e-07	0	0	0	NaN	0
ADAT2	95341	24857	0	0	0	0	50	6	3486010	1.721165e-06	0	0	0	NaN	0
ADAT3	155842	56414	0	0	0	0	50	0	4236745	0	0	0	0	NaN	0
ADC	220966	64253	0	0	0	0	50	10	4452887	2.245734e-06	0	0	0	NaN	0
ADCK1	252992	71020	0	0	0	0	50	2	3873069	5.163864e-07	0	0	0	NaN	0
ADCK2	288100	95609	0	0	0	0	50	1	4482099	2.231098e-07	0	0	0	NaN	0
ADCK4	261367	78524	0	0	0	0	50	6	3231477	1.856736e-06	0	0	0	NaN	0
ADCK5	277112	84889	0	0	0	0	50	4	3114361	1.284373e-06	0	0	0	NaN	0
ADCY1	525816	165222	0	5	0	0	50	4	3955144	1.011341e-06	7.235492e-06	9.509030e-06	0	NaN	0
ADCY10	801789	195372	0	1	0	0	50	4	3898261	1.026099e-06	1.002847e-06	1.247211e-06	0	NaN	0
ADCY2	531980	146194	0	1	0	0	50	21	5511554	3.810178e-06	1.474548e-06	1.879770e-06	0	NaN	0
ADCY3	549534	157383	0	2	0	0	50	3	3568420	8.407082e-07	2.829186e-06	3.639447e-06	0	NaN	0
ADCY4	511411	158723	0	0	0	0	4	0	522868	0	0	0	0	NaN	0
ADCY5	598310	179158	0	0	0	0	9	1	741288	1.349003e-06	0	0	0	NaN	0
ADCY6	553889	167902	0	0	0	0	50	4	3720577	1.075102e-06	0	0	0	NaN	0
ADCY7	516905	154234	0	0	1	0	50	3	3399111	8.825837e-07	1.490004e-06	0	6.483655e-06	NaN	6.483655e-06
ADCY8	593285	175741	0	1	1	0	50	17	4737034	3.588744e-06	2.600692e-06	1.685531e-06	5.690192e-06	NaN	5.690192e-06
ADCY9	638175	186327	0	1	0	0	19	0	1531486	0	1.212853e-06	1.566968e-06	0	NaN	0
ADCYAP1	84219	25929	0	0	0	0	50	4	4293427	9.316567e-07	0	0	0	NaN	0
ADCYAP1R1	234366	60903	0	0	0	0	50	4	3691767	1.083492e-06	0	0	0	NaN	0
ADD1	376741	105860	0	0	0	0	50	5	3293519	1.518133e-06	0	0	0	NaN	0
ADD2	392955	102309	0	0	0	0	50	2	3508254	5.700842e-07	0	0	0	NaN	0
ADD3	344983	92594	0	0	0	0	50	4	3844795	1.040368e-06	0	0	0	NaN	0
ADH1A	182374	51188	0	0	0	0	50	4	3188798	1.254391e-06	0	0	0	NaN	0
ADH1B	181034	52528	0	0	0	0	50	8	3831998	2.087684e-06	0	0	0	NaN	0
ADH1C	181302	52260	0	1	0	0	50	7	3828983	1.828162e-06	4.281518e-06	5.515659e-06	0	NaN	0
ADH4	184250	52327	0	0	1	0	27	2	2497693	8.007389e-07	4.226954e-06	0	1.911059e-05	NaN	1.911059e-05
ADH5	181972	50987	0	0	0	0	50	4	2979892	1.342331e-06	0	0	0	NaN	0
ADH6	182910	51054	0	0	1	0	50	12	3427854	3.500733e-06	4.274162e-06	0	1.958710e-05	NaN	1.958710e-05
ADH7	200531	55744	0	0	0	0	50	6	3492241	1.718094e-06	0	0	0	NaN	0
ADHFE1	225924	67134	0	1	0	0	19	1	1131630	8.836811e-07	3.412294e-06	4.426267e-06	0	NaN	0
ADI1	89110	22244	0	0	0	0	50	2	2347546	8.519535e-07	0	0	0	NaN	0
ADIG	40468	9581	0	1	0	0	50	4	4277548	9.351152e-07	1.998042e-05	2.471088e-05	0	NaN	0
ADIPOQ	115039	34304	0	1	0	0	50	3	2810114	1.067572e-06	6.695995e-06	8.692704e-06	0	NaN	0
ADIPOR1	180833	51523	0	0	0	0	50	4	2542449	1.573286e-06	0	0	0	NaN	0
ADIPOR2	188404	50585	0	0	0	0	50	3	2654138	1.130310e-06	0	0	0	NaN	0
ADK	184786	45761	0	0	0	0	50	1	3026122	3.304559e-07	0	0	0	NaN	0
ADM	87167	27403	0	1	0	0	15	1	889358	1.124407e-06	8.728288e-06	1.147223e-05	0	NaN	0
ADM2	66598	24053	0	0	0	0	50	5	4339523	1.152200e-06	0	0	0	NaN	0
ADNP	528228	139293	0	2	0	0	20	1	979942	1.020469e-06	2.996160e-06	3.786244e-06	0	NaN	0
ADNP2	523806	161202	0	1	1	0	50	8	4561360	1.753863e-06	2.919674e-06	1.909104e-06	6.203397e-06	NaN	6.203397e-06
ADO	122476	40937	0	0	0	0	50	2	3332379	6.001718e-07	0	0	0	NaN	0
ADORA1	151755	47034	0	0	0	0	50	3	4152660	7.224285e-07	0	0	0	NaN	0
ADORA2A	188672	61171	0	0	0	0	50	5	3614583	1.383285e-06	0	0	0	NaN	0
ADORA2B	152626	48977	0	0	0	0	50	4	2687236	1.488518e-06	0	0	0	NaN	0
ADORA3	279725	78859	0	0	1	0	17	2	1049421	1.905813e-06	2.788747e-06	0	1.268086e-05	NaN	1.268086e-05
ADPGK	233428	71489	0	0	0	0	50	7	3950119	1.772099e-06	0	0	0	NaN	0
ADPRH	170448	47838	0	0	0	0	50	4	4158288	9.619343e-07	0	0	0	NaN	0
ADPRHL1	172659	46632	0	0	0	0	50	4	3296668	1.213346e-06	0	0	0	NaN	0
ADPRHL2	171721	52193	0	0	0	0	50	3	3551134	8.448006e-07	0	0	0	NaN	0
ADRA1A	260630	79060	0	0	0	0	50	2	3367822	5.938556e-07	0	0	0	NaN	0
ADRA1B	236376	78591	0	0	0	0	50	6	4276342	1.403068e-06	0	0	0	NaN	0
ADRA1D	256275	90450	0	1	0	0	50	1	3339414	2.994537e-07	2.884130e-06	3.902058e-06	0	NaN	0
ADRA2A	209040	71958	0	0	0	0	50	1	3447217	2.900891e-07	0	0	0	NaN	0
ADRA2B	202742	67402	0	0	0	0	50	3	3491303	8.592780e-07	0	0	0	NaN	0
ADRA2C	205087	74504	0	1	0	0	50	4	3769688	1.061096e-06	3.576653e-06	4.875979e-06	0	NaN	0
ADRB1	211184	77452	0	0	0	0	50	5	3473749	1.439367e-06	0	0	0	NaN	0
ADRB2	193429	56213	0	0	0	0	50	2	3088164	6.476340e-07	0	0	0	NaN	0
ADRB3	178890	68541	0	0	0	0	50	2	3247624	6.158348e-07	0	0	0	NaN	0
ADRBK1	343040	89110	0	0	0	0	50	7	3988443	1.755071e-06	0	0	0	NaN	0
ADRBK2	349003	82544	0	1	0	0	50	7	4105559	1.705005e-06	2.317245e-06	2.865305e-06	0	NaN	0
ADRM1	194769	58692	0	0	0	0	50	3	3771430	7.954542e-07	0	0	0	NaN	0
ADSL	238453	64454	0	0	0	0	50	6	2958519	2.028042e-06	0	0	0	NaN	0
ADSS	225388	59831	0	0	0	0	50	2	4661056	4.290873e-07	0	0	0	NaN	0
ADSSL1	270948	80601	0	0	0	0	50	4	3261828	1.226306e-06	0	0	0	NaN	0
AEBP1	556770	158187	0	0	0	0	32	1	2178907	4.589457e-07	0	0	0	NaN	0
AEBP2	251652	67938	0	0	0	0	50	13	3564266	3.647315e-06	0	0	0	NaN	0
AEN	152894	46096	0	1	0	0	50	4	4420057	9.049657e-07	5.025378e-06	6.540479e-06	0	NaN	0
AES	132995	37855	0	0	1	0	50	5	2751757	1.817021e-06	5.853088e-06	0	2.641659e-05	NaN	2.641659e-05
AFAP1	393022	112091	0	2	0	0	50	5	4425216	1.129888e-06	3.959510e-06	5.088774e-06	0	NaN	0
AFAP1L1	374798	103381	0	1	0	0	50	3	3420350	8.771032e-07	2.091267e-06	2.668104e-06	0	NaN	0
AFAP1L2	398784	109545	0	0	1	0	50	10	4827082	2.071645e-06	1.967230e-06	0	9.128669e-06	NaN	9.128669e-06
AFF1	589131	165825	0	3	0	0	50	1	4196411	2.382989e-07	3.973742e-06	5.092246e-06	0	NaN	0
AFF2	641056	177215	0	0	0	0	40	3	3658468	8.200154e-07	0	0	0	NaN	0
AFF3	605613	167835	0	1	0	0	50	6	3136739	1.912815e-06	1.292912e-06	1.651220e-06	0	NaN	0
AFF4	566619	151353	0	2	0	0	50	6	5116187	1.172748e-06	2.785624e-06	3.529709e-06	0	NaN	0
AFG3L2	386121	107937	0	0	0	0	50	5	3734580	1.338839e-06	0	0	0	NaN	0
AFM	302103	71355	0	1	0	0	50	10	4547960	2.198788e-06	2.677677e-06	3.310129e-06	0	NaN	0
AFMID	154167	41004	0	0	0	0	50	6	2792292	2.148772e-06	0	0	0	NaN	0
AFP	303644	75844	0	0	0	0	50	9	4396607	2.047033e-06	0	0	0	NaN	0
AFTPH	452049	120801	0	0	0	0	50	1	3270270	3.057851e-07	0	0	0	NaN	0
AG2	56548	17621	0	0	0	0	50	15	7479009	2.005613e-06	0	0	0	NaN	0
AGA	169711	45962	0	0	0	0	50	10	3241862	3.084647e-06	0	0	0	NaN	0
AGAP1	412117	118925	0	0	0	0	50	6	3696591	1.623117e-06	0	0	0	NaN	0
AGAP11	260630	74839	0	0	0	0	50	6	3290906	1.823206e-06	0	0	0	NaN	0
AGAP2	574860	191955	0	1	0	0	50	4	2831420	1.412719e-06	1.304096e-06	1.739554e-06	0	NaN	0
AGAP3	440391	136680	0	0	0	0	50	4	3789520	1.055543e-06	0	0	0	NaN	0
AGAP4	316307	88909	0	0	0	0	50	9	3729622	2.413113e-06	0	0	0	NaN	0
AGAP5	328836	91455	0	0	1	0	31	8	3379078	2.367510e-06	2.379304e-06	0	1.093434e-05	NaN	1.093434e-05
AGAP6	328903	90986	0	0	0	0	50	15	7552374	1.986130e-06	0	0	0	NaN	0
AGAP7	316307	88909	0	0	0	0	50	3	4764638	6.296386e-07	0	0	0	NaN	0
AGAP8	316843	88373	0	0	0	0	50	3	4764638	6.296386e-07	0	0	0	NaN	0
AGBL1	521260	140633	0	0	0	0	50	11	3608754	3.048143e-06	0	0	0	NaN	0
AGBL2	446421	112158	0	0	0	0	50	6	4069379	1.474426e-06	0	0	0	NaN	0
AGBL3	455466	112761	0	0	0	0	50	15	7574149	1.980421e-06	0	0	0	NaN	0
AGBL4	251049	63315	0	0	0	0	50	8	3866168	2.069232e-06	0	0	0	NaN	0
AGBL5	429068	130114	0	1	0	0	50	4	4448733	8.991324e-07	1.788327e-06	2.330633e-06	0	NaN	0
AGER	206963	51523	0	0	0	0	50	11	4093968	2.686880e-06	0	0	0	NaN	0
AGFG1	284214	80199	0	0	0	0	50	1	2866863	3.488133e-07	0	0	0	NaN	0
AGFG2	227666	71824	0	0	0	0	50	6	4583738	1.308975e-06	0	0	0	NaN	0
AGGF1	352889	88708	0	1	0	0	50	1	3513279	2.846344e-07	2.264508e-06	2.833752e-06	0	NaN	0
AGK	210648	56481	0	2	0	0	50	2	3250974	6.152002e-07	7.487019e-06	9.494512e-06	0	NaN	0
AGL	768959	195841	0	2	1	0	50	7	4203714	1.665194e-06	3.109453e-06	2.600919e-06	5.106183e-06	NaN	5.106183e-06
AGMAT	163882	53801	0	0	0	0	50	8	4095710	1.953263e-06	0	0	0	NaN	0
AGPAT1	134134	41942	0	0	0	0	50	4	3517567	1.137150e-06	0	0	0	NaN	0
AGPAT2	131454	41205	0	0	0	0	50	7	4299926	1.627935e-06	0	0	0	NaN	0
AGPAT3	181838	51925	0	0	0	0	50	6	3917222	1.531698e-06	0	0	0	NaN	0
AGPAT4	184920	50049	0	1	0	0	50	9	4001843	2.248964e-06	4.255881e-06	5.407744e-06	0	NaN	0
AGPAT5	178756	46967	0	0	0	0	50	6	4637941	1.293678e-06	0	0	0	NaN	0
AGPAT6	224316	60099	0	0	0	0	50	10	3928411	2.545558e-06	0	0	0	NaN	0
AGPAT9	212658	58491	0	0	0	0	50	2	3225179	6.201206e-07	0	0	0	NaN	0
AGPHD1	181972	47771	0	0	0	0	50	3	3155633	9.506809e-07	0	0	0	NaN	0
AGPS	326759	86296	0	0	0	0	50	2	3593880	5.565016e-07	0	0	0	NaN	0
AGR2	89244	22512	0	0	0	0	50	3	3890757	7.710582e-07	0	0	0	NaN	0
AGR3	86162	20167	0	0	0	0	50	2	3490030	5.730610e-07	0	0	0	NaN	0
AGRN	953142	309138	0	0	0	0	2	0	405082	0	0	0	0	NaN	0
AGRP	63114	19899	0	0	0	0	50	7	3068600	2.281171e-06	0	0	0	NaN	0
AGT	224651	71623	0	1	0	0	24	3	1991508	1.506396e-06	3.375254e-06	4.451349e-06	0	NaN	0
AGTPBP1	585446	150415	0	6	1	0	50	15	4346491	3.451060e-06	9.512666e-06	1.024860e-05	6.648273e-06	NaN	6.648273e-06
AGTR1	169108	48776	0	3	0	0	50	13	3582557	3.628693e-06	1.376879e-05	1.774014e-05	0	NaN	0
AGTR2	171520	48776	0	0	0	0	50	3	3277104	9.154424e-07	0	0	0	NaN	0
AGTRAP	106597	13400	0	0	0	0	50	4	2741439	1.459088e-06	0	0	0	NaN	0
AGXT	187533	57486	0	0	0	0	50	5	4063148	1.230573e-06	0	0	0	NaN	0
AGXT2	252590	68407	0	0	0	0	50	4	4036549	9.909455e-07	0	0	0	NaN	0
AGXT2L1	249039	62913	0	0	0	0	50	7	3688015	1.898040e-06	0	0	0	NaN	0
AGXT2L2	219961	61640	0	0	0	0	50	5	4710502	1.061458e-06	0	0	0	NaN	0
AHCTF1	1097795	303175	0	1	0	0	14	2	935387	2.138152e-06	7.137912e-07	9.109169e-07	0	NaN	0
AHCY	210179	58156	0	0	0	0	50	2	3077779	6.498192e-07	0	0	0	NaN	0
AHCYL1	263846	69211	0	0	0	0	50	4	2545330	1.571505e-06	0	0	0	NaN	0
AHCYL2	319322	86698	0	1	0	0	50	8	4389907	1.822362e-06	2.462933e-06	3.131635e-06	0	NaN	0
AHDC1	715426	253394	0	3	0	0	9	1	863027	1.158712e-06	3.096550e-06	4.193306e-06	0	NaN	0
AHI1	606082	147668	0	0	0	0	50	4	4116279	9.717514e-07	0	0	0	NaN	0
AHNAK	2781773	795424	0	4	1	0	17	2	2179644	9.175810e-07	1.397742e-06	1.437932e-06	1.257191e-06	NaN	1.257191e-06
AHNAK2	2672697	827115	0	5	1	0	6	1	1072804	9.321367e-07	1.714378e-06	1.870769e-06	1.209022e-06	NaN	1.209022e-06
AHR	412519	107468	0	1	0	0	50	2	4251954	4.703720e-07	1.923125e-06	2.424131e-06	0	NaN	0
AHRR	344447	107602	0	1	0	0	50	5	3168765	1.577902e-06	2.212150e-06	2.903204e-06	0	NaN	0
AHSA1	167433	43416	0	0	0	0	50	6	2773465	2.163359e-06	0	0	0	NaN	0
AHSA2	68943	17487	0	0	0	0	50	7	3233889	2.164576e-06	0	0	0	NaN	0
AHSG	173329	53801	0	2	0	0	50	2	4360226	4.586918e-07	8.805530e-06	1.153875e-05	0	NaN	0
AHSP	50183	13534	0	0	0	0	50	9	3669858	2.452411e-06	0	0	0	NaN	0
AICDA	97016	26599	0	1	0	0	50	2	2958988	6.759068e-07	8.089633e-06	1.030758e-05	0	NaN	0
AIDA	154971	37386	0	0	0	0	50	5	3995076	1.251541e-06	0	0	0	NaN	0
AIF1	106396	27872	0	0	0	0	50	2	2434847	8.214068e-07	0	0	0	NaN	0
AIF1L	90517	21038	0	0	0	0	50	7	4205456	1.664504e-06	0	0	0	NaN	0
AIFM1	319657	91790	0	0	1	0	50	7	3641115	1.922488e-06	2.430447e-06	0	1.089443e-05	NaN	1.089443e-05
AIFM2	178019	53935	0	1	0	0	50	2	2833631	7.058082e-07	4.311200e-06	5.617378e-06	0	NaN	0
AIFM3	299356	84956	0	0	0	0	50	7	4888990	1.431789e-06	0	0	0	NaN	0
AIG1	117317	31222	0	0	0	0	50	6	2888638	2.077103e-06	0	0	0	NaN	0
AIM1	824234	230614	0	1	0	0	50	3	3441924	8.716055e-07	9.480039e-07	1.213248e-06	0	NaN	0
AIM1L	299691	85224	0	0	1	0	50	6	3620412	1.657270e-06	2.597976e-06	0	1.173378e-05	NaN	1.173378e-05
AIM2	167299	44153	0	0	0	0	50	1	3798833	2.632387e-07	0	0	0	NaN	0
AIMP1	165088	43751	0	0	0	0	50	4	3724597	1.073942e-06	0	0	0	NaN	0
AIMP2	151956	44019	0	0	0	0	50	0	4224350	0	0	0	0	NaN	0
AIP	159326	44287	0	1	0	0	50	3	3628787	8.267225e-07	4.911278e-06	6.276440e-06	0	NaN	0
AIPL1	183714	52863	0	0	0	0	50	13	3849887	3.376722e-06	0	0	0	NaN	0
AIRE	301031	96145	0	0	0	0	50	2	3500281	5.713827e-07	0	0	0	NaN	0
AJAP1	189677	62779	0	0	0	0	50	4	2982036	1.341365e-06	0	0	0	NaN	0
AK1	95207	27202	0	0	0	0	50	9	4858371	1.852473e-06	0	0	0	NaN	0
AK2	118054	32897	0	0	0	0	50	10	4416171	2.264405e-06	0	0	0	NaN	0
AK3	108272	32428	0	0	0	0	50	1	2312840	4.323689e-07	0	0	0	NaN	0
AK3L1	108808	29480	0	0	0	0	50	15	7490868	2.002438e-06	0	0	0	NaN	0
AK5	278385	71556	0	0	0	0	50	3	3589994	8.356560e-07	0	0	0	NaN	0
AK7	360259	90383	0	0	0	0	50	6	3037043	1.975606e-06	0	0	0	NaN	0
AKAP1	425249	127903	0	0	0	0	50	1	3961308	2.524419e-07	0	0	0	NaN	0
AKAP10	326223	84822	0	0	1	0	50	6	4126731	1.453935e-06	2.432824e-06	0	1.178939e-05	NaN	1.178939e-05
AKAP11	912741	243009	0	0	0	0	50	3	3564869	8.415457e-07	0	0	0	NaN	0
AKAP12	840984	242004	0	1	0	0	28	2	2246443	8.902963e-07	9.233713e-07	1.189083e-06	0	NaN	0
AKAP13	1362043	377813	0	2	0	0	6	0	713818	0	1.149520e-06	1.468382e-06	0	NaN	0
AKAP14	101371	23852	0	0	0	0	50	3	3249232	9.232951e-07	0	0	0	NaN	0
AKAP2	443138	131923	0	0	0	0	50	3	4764638	6.296386e-07	0	0	0	NaN	0
AKAP3	403005	113967	0	3	0	0	50	6	3748181	1.600776e-06	5.803022e-06	7.444076e-06	0	NaN	0
AKAP4	411916	107669	0	2	0	0	50	5	3263034	1.532316e-06	3.849226e-06	4.855359e-06	0	NaN	0
AKAP5	203010	55074	0	0	0	0	50	5	3954943	1.264241e-06	0	0	0	NaN	0
AKAP6	1109721	299691	0	2	2	0	50	9	5272632	1.706927e-06	2.838063e-06	1.802255e-06	6.673540e-06	NaN	6.673540e-06
AKAP7	184250	43081	0	0	0	0	50	3	2950479	1.016784e-06	0	0	0	NaN	0
AKAP8	338216	90517	0	0	0	0	50	7	3749923	1.866705e-06	0	0	0	NaN	0
AKAP8L	318786	82611	0	0	0	0	50	7	4170080	1.678625e-06	0	0	0	NaN	0
AKAP9	1930605	465315	0	2	0	0	1	0	510607	0	8.347524e-07	1.035945e-06	0	NaN	0
AKD1	957564	229542	0	0	0	0	1	0	311014	0	0	0	0	NaN	0
AKIRIN1	93465	26130	0	0	0	0	50	1	3660679	2.731734e-07	0	0	0	NaN	0
AKIRIN2	97887	28341	0	0	0	0	50	4	2975001	1.344537e-06	0	0	0	NaN	0
AKNA	672412	211988	0	1	0	0	24	1	1715267	5.829996e-07	1.130710e-06	1.487183e-06	0	NaN	0
AKNAD1	411380	104788	0	0	0	0	42	3	3640713	8.240144e-07	0	0	0	NaN	0
AKR1A1	157785	45627	0	0	0	0	50	4	2587138	1.546110e-06	0	0	0	NaN	0
AKR1B1	158120	40669	0	0	0	0	50	6	3287958	1.824841e-06	0	0	0	NaN	0
AKR1B10	157852	40535	0	0	0	0	50	1	3324674	3.007814e-07	0	0	0	NaN	0
AKR1B15	172525	43550	0	0	0	0	50	3	3705368	8.096362e-07	0	0	0	NaN	0
AKR1C1	158723	43081	0	0	0	0	50	3	3800575	7.893542e-07	0	0	0	NaN	0
AKR1C2	167969	44890	0	0	0	0	50	6	3765802	1.593286e-06	0	0	0	NaN	0
AKR1C3	159996	42210	0	0	0	0	50	3	4116547	7.287661e-07	0	0	0	NaN	0
AKR1C4	160130	42076	0	1	0	0	50	7	3758834	1.862280e-06	4.945452e-06	6.244926e-06	0	NaN	0
AKR1D1	162274	41741	0	0	0	0	50	2	2786128	7.178421e-07	0	0	0	NaN	0
AKR1E2	160197	40602	0	0	0	0	50	5	4312790	1.159342e-06	0	0	0	NaN	0
AKR7A2	171185	51121	0	0	0	0	50	4	3777192	1.058988e-06	0	0	0	NaN	0
AKR7A3	159259	46163	0	0	0	0	50	8	4821186	1.659343e-06	0	0	0	NaN	0
AKR7L	170180	34840	0	1	0	0	50	6	4226829	1.419504e-06	4.877573e-06	5.876131e-06	0	NaN	0
AKT1	238855	61640	0	1	0	0	50	5	3109403	1.608026e-06	3.327842e-06	4.186640e-06	0	NaN	0
AKT1S1	118188	39999	0	0	0	0	50	5	3453783	1.447688e-06	0	0	0	NaN	0
AKT2	238252	62846	0	0	0	0	50	7	2967430	2.358944e-06	0	0	0	NaN	0
AKT3	250312	59228	0	1	1	0	50	7	3775785	1.853919e-06	6.461200e-06	3.995014e-06	1.688391e-05	NaN	1.688391e-05
AKTIP	145122	38793	0	0	0	0	50	6	4052160	1.480692e-06	0	0	0	NaN	0
ALAD	161671	46766	0	0	0	0	50	1	4174703	2.395380e-07	0	0	0	NaN	0
ALAS1	307597	86966	0	0	0	0	45	5	4160298	1.201837e-06	0	0	0	NaN	0
ALAS2	294934	82946	0	0	0	0	50	9	5002287	1.799177e-06	0	0	0	NaN	0
ALB	303711	75777	0	2	1	0	50	6	3376800	1.776830e-06	7.905388e-06	6.585208e-06	1.319662e-05	NaN	1.319662e-05
ALCAM	289373	74839	0	0	0	0	50	4	4252490	9.406254e-07	0	0	0	NaN	0
ALDH16A1	369907	127166	0	0	0	0	50	3	4285320	7.000644e-07	0	0	0	NaN	0
ALDH18A1	383307	110349	0	1	0	0	50	2	3449696	5.797612e-07	2.025702e-06	2.608875e-06	0	NaN	0
ALDH1A1	245957	66799	0	0	0	0	50	0	4741724	0	0	0	0	NaN	0
ALDH1A2	253729	69680	0	0	0	0	50	2	3688149	5.422774e-07	0	0	0	NaN	0
ALDH1A3	248235	70752	0	1	0	0	50	0	4296978	0	3.134924e-06	4.028441e-06	0	NaN	0
ALDH1B1	239257	73901	0	0	0	0	50	5	3936384	1.270201e-06	0	0	0	NaN	0
ALDH1L1	437443	124754	0	1	1	0	50	10	4300127	2.325513e-06	3.557472e-06	2.286012e-06	8.015775e-06	NaN	8.015775e-06
ALDH1L2	452116	122744	0	0	1	0	48	4	3996617	1.000846e-06	1.739554e-06	0	8.147038e-06	NaN	8.147038e-06
ALDH2	249441	72561	0	0	0	0	15	1	1210154	8.263411e-07	0	0	0	NaN	0
ALDH3A1	220631	61171	0	1	0	0	50	9	4184351	2.150871e-06	3.548591e-06	4.532455e-06	0	NaN	0
ALDH3A2	249508	68876	0	0	0	0	50	1	4885640	2.046815e-07	0	0	0	NaN	0
ALDH3B1	220966	67871	0	0	0	0	50	6	3362596	1.784336e-06	0	0	0	NaN	0
ALDH3B2	186193	52997	0	0	0	0	50	4	3628318	1.102439e-06	0	0	0	NaN	0
ALDH4A1	272422	79730	0	0	0	0	50	2	3499812	5.714593e-07	0	0	0	NaN	0
ALDH5A1	259089	80400	0	0	0	0	50	3	3662019	8.192202e-07	0	0	0	NaN	0
ALDH6A1	258017	74437	0	0	0	0	50	2	3841043	5.206919e-07	0	0	0	NaN	0
ALDH7A1	265990	73298	0	1	0	0	50	4	2811521	1.422717e-06	2.947349e-06	3.759540e-06	0	NaN	0
ALDH8A1	233093	66397	0	0	0	0	50	3	3224911	9.302582e-07	0	0	0	NaN	0
ALDH9A1	250044	70953	0	0	0	0	50	0	4297179	0	0	0	0	NaN	0
ALDOA	174535	51992	0	0	1	0	8	1	1167408	8.565985e-07	4.414485e-06	0	1.923373e-05	NaN	1.923373e-05
ALDOB	176545	49982	0	0	0	0	50	15	3674816	4.081837e-06	0	0	0	NaN	0
ALDOC	174334	52193	0	0	0	0	50	3	2764018	1.085376e-06	0	0	0	NaN	0
ALG1	225522	64923	0	0	0	0	50	12	3440316	3.488052e-06	0	0	0	NaN	0
ALG10	225723	61707	0	1	0	0	50	5	3072687	1.627240e-06	3.479108e-06	4.430209e-06	0	NaN	0
ALG10B	225723	61707	0	0	0	0	50	6	3381490	1.774366e-06	0	0	0	NaN	0
ALG11	234902	65191	0	0	1	0	50	12	4696499	2.555095e-06	3.332300e-06	0	1.533954e-05	NaN	1.533954e-05
ALG12	227532	74571	0	1	0	0	50	7	3841847	1.822040e-06	3.310129e-06	4.394986e-06	0	NaN	0
